budget,capacity,terminal,root,node,bc_tr_asp,num_interm_nodes,family_size,category,value
400,max,2040,2001,2014,1.2521192136266035e-05,4,1,only_child,3519802.2293303018
400,max,2040,2001,2002,7.996299782564127e-06,4,1,only_child,3519802.2293303018
400,max,2040,2001,2016,9.49845709591633e-06,4,1,only_child,3519802.2293303018
400,max,2040,2001,2009,8.634314839519632e-06,4,1,only_child,3519802.2293303018
400,max,2044,2001,2030,4.526252117557955e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2004,6.842477279411149e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2027,4.938878992291861e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2029,8.787147516446352e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2019,1.2124218463453236e-05,9,2,protected,4141366.893764163
400,max,2044,2001,2014,1.2521192136266035e-05,9,2,protected,4141366.893764163
400,max,2044,2001,2002,7.996299782564127e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2016,9.49845709591633e-06,9,2,protected,4141366.893764163
400,max,2044,2001,2009,8.634314839519632e-06,9,2,protected,4141366.893764163
400,max,2045,2001,2034,1.8582552739947999e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2026,7.2566505370465105e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2025,7.809525045183669e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2020,6.316154465076461e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2014,1.2521192136266035e-05,8,1,only_child,3369222.6176577727
400,max,2045,2001,2002,7.996299782564127e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2016,9.49845709591633e-06,8,1,only_child,3369222.6176577727
400,max,2045,2001,2009,8.634314839519632e-06,8,1,only_child,3369222.6176577727
400,max,2046,2001,2035,2.107027053482956e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2026,7.2566505370465105e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2025,7.809525045183669e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2020,6.316154465076461e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2014,1.2521192136266035e-05,8,2,dominant,2660500.241828816
400,max,2046,2001,2002,7.996299782564127e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2016,9.49845709591633e-06,8,2,dominant,2660500.241828816
400,max,2046,2001,2009,8.634314839519632e-06,8,2,dominant,2660500.241828816
400,max,2047,2001,2022,1.2283633212355057e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2006,4.0191558129302275e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2025,7.809525045183669e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2020,6.316154465076461e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2014,1.2521192136266035e-05,8,1,only_child,2393188.509662215
400,max,2047,2001,2002,7.996299782564127e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2016,9.49845709591633e-06,8,1,only_child,2393188.509662215
400,max,2047,2001,2009,8.634314839519632e-06,8,1,only_child,2393188.509662215
400,max,2048,2001,2024,2.7907924916947216e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2006,4.0191558129302275e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2025,7.809525045183669e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2020,6.316154465076461e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2014,1.2521192136266035e-05,8,2,protected,2973156.0538890185
400,max,2048,2001,2002,7.996299782564127e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2016,9.49845709591633e-06,8,2,protected,2973156.0538890185
400,max,2048,2001,2009,8.634314839519632e-06,8,2,protected,2973156.0538890185
400,max,2049,2001,2024,2.7907924916947216e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2006,4.0191558129302275e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2025,7.809525045183669e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2020,6.316154465076461e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2014,1.2521192136266035e-05,8,2,dominant,3213301.963710653
400,max,2049,2001,2002,7.996299782564127e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2016,9.49845709591633e-06,8,2,dominant,3213301.963710653
400,max,2049,2001,2009,8.634314839519632e-06,8,2,dominant,3213301.963710653
400,max,2050,2001,2035,2.107027053482956e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2026,7.2566505370465105e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2025,7.809525045183669e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2020,6.316154465076461e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2014,1.2521192136266035e-05,8,2,protected,1156397.011963185
400,max,2050,2001,2002,7.996299782564127e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2016,9.49845709591633e-06,8,2,protected,1156397.011963185
400,max,2050,2001,2009,8.634314839519632e-06,8,2,protected,1156397.011963185
425,max,131,1,21,0.006832417433505095,1,2,protected,1750118.7353424656
425,max,132,1,21,0.006832417433505095,1,2,dominant,6821802.882816058
425,max,135,1,22,0.0026167533486082116,1,2,protected,1714029.3303652175
425,max,136,1,22,0.0026167533486082116,1,2,dominant,6821802.882816058
425,max,144,1,24,0.0009101443806205299,4,1,only_child,8541812.466721177
425,max,144,1,48,0.004625416490922056,4,1,only_child,8541812.466721177
425,max,144,1,45,0.006036491220157679,4,1,only_child,8541812.466721177
425,max,144,1,21,0.006832417433505095,4,1,only_child,8541812.466721177
425,max,159,1,42,0.0031583585511919046,2,2,protected,1095687.6982240945
425,max,159,1,22,0.0026167533486082116,2,2,protected,1095687.6982240945
425,max,160,1,42,0.0031583585511919046,2,2,dominant,5162728.501841529
425,max,160,1,22,0.0026167533486082116,2,2,dominant,5162728.501841529
425,max,171,1,45,0.006036491220157679,2,2,dominant,1700672.2836583336
425,max,171,1,21,0.006832417433505095,2,2,dominant,1700672.2836583336
425,max,172,1,45,0.006036491220157679,2,2,protected,1700672.2836583336
425,max,172,1,21,0.006832417433505095,2,2,protected,1700672.2836583336
425,max,183,1,48,0.004625416490922056,3,2,dominant,5331335.241171337
425,max,183,1,45,0.006036491220157679,3,2,dominant,5331335.241171337
425,max,183,1,21,0.006832417433505095,3,2,dominant,5331335.241171337
425,max,184,1,48,0.004625416490922056,3,2,protected,1635681.2570144092
425,max,184,1,45,0.006036491220157679,3,2,protected,1635681.2570144092
425,max,184,1,21,0.006832417433505095,3,2,protected,1635681.2570144092
425,max,435,301,322,0.008859950926797935,1,3,dominant,2034270.6342483887
425,max,436,301,322,0.008859950926797935,1,3,protected,1495279.198113949
425,max,438,301,322,0.008859950926797935,1,3,protected,1526983.9388657892
425,max,443,301,324,0.01285148544158195,3,1,only_child,5461188.642093021
425,max,443,301,1136,0.014606611935580391,3,1,only_child,5461188.642093021
425,max,443,301,308,0.010700071319297837,3,1,only_child,5461188.642093021
425,max,455,302,327,0.003304828102632233,3,1,only_child,3382612.1325576515
425,max,455,302,305,0.012383984207085743,3,1,only_child,3382612.1325576515
425,max,455,302,344,0.007572711569701368,3,1,only_child,3382612.1325576515
425,max,464,301,341,0.021042685949379834,2,2,dominant,2986954.9182335846
425,max,464,301,347,0.028667694920679245,2,2,dominant,2986954.9182335846
425,max,475,302,344,0.007572711569701368,1,2,protected,1125615.874879271
425,max,476,302,344,0.007572711569701368,1,2,dominant,1642953.4499726654
425,max,480,302,345,0.00769298343512892,3,1,only_child,9997367.675814806
425,max,480,302,305,0.012383984207085743,3,1,only_child,9997367.675814806
425,max,480,302,344,0.007572711569701368,3,1,only_child,9997367.675814806
425,max,488,301,347,0.028667694920679245,1,2,dominant,8720063.978964943
425,max,840,601,624,0.0017429782398865965,4,2,dominant,6161306.158584186
425,max,840,601,638,0.006384698441742464,4,2,dominant,6161306.158584186
425,max,840,601,628,0.007640129187979631,4,2,dominant,6161306.158584186
425,max,840,601,633,0.018884346153560678,4,2,dominant,6161306.158584186
425,max,842,601,638,0.006384698441742464,3,1,only_child,9627188.06665995
425,max,842,601,628,0.007640129187979631,3,1,only_child,9627188.06665995
425,max,842,601,633,0.018884346153560678,3,1,only_child,9627188.06665995
425,max,852,601,628,0.007640129187979631,2,3,dominant,2176755.8177108536
425,max,852,601,633,0.018884346153560678,2,3,dominant,2176755.8177108536
425,max,853,601,628,0.007640129187979631,2,3,protected,2039462.2884240944
425,max,853,601,633,0.018884346153560678,2,3,protected,2039462.2884240944
425,max,854,601,628,0.007640129187979631,2,3,protected,1366964.6486146627
425,max,854,601,633,0.018884346153560678,2,3,protected,1366964.6486146627
425,max,855,601,629,0.0042341495793784024,3,1,only_child,2209843.4069064083
425,max,855,601,628,0.007640129187979631,3,1,only_child,2209843.4069064083
425,max,855,601,633,0.018884346153560678,3,1,only_child,2209843.4069064083
425,max,901,608,715,0.0010688462703522749,4,2,protected,4983600.981963981
425,max,901,608,717,0.0007599742085838884,4,2,protected,4983600.981963981
425,max,901,608,708,0.0004013452910228706,4,2,protected,4983600.981963981
425,max,901,608,718,0.00034163569794847383,4,2,protected,4983600.981963981
425,max,902,608,715,0.0010688462703522749,4,2,dominant,8526126.624607224
425,max,902,608,717,0.0007599742085838884,4,2,dominant,8526126.624607224
425,max,902,608,708,0.0004013452910228706,4,2,dominant,8526126.624607224
425,max,902,608,718,0.00034163569794847383,4,2,dominant,8526126.624607224
425,max,903,601,722,0.004120112705616514,3,1,only_child,4720751.239980388
425,max,903,601,726,0.002050243500214259,3,1,only_child,4720751.239980388
425,max,903,601,712,0.003268264625630817,3,1,only_child,4720751.239980388
425,max,905,608,718,0.00034163569794847383,1,1,only_child,6189299.534621126
425,max,907,608,720,0.001088936711536942,10,1,only_child,9249764.232243523
425,max,907,608,609,0.001054413362467129,10,1,only_child,9249764.232243523
425,max,907,608,723,0.005587315075307755,10,1,only_child,9249764.232243523
425,max,907,608,705,0.002219698071879329,10,1,only_child,9249764.232243523
425,max,907,608,722,0.004120112705616514,10,1,only_child,9249764.232243523
425,max,907,608,707,0.0013510655748785552,10,1,only_child,9249764.232243523
425,max,907,608,706,0.0008813859740299066,10,1,only_child,9249764.232243523
425,max,907,608,717,0.0007599742085838884,10,1,only_child,9249764.232243523
425,max,907,608,708,0.0004013452910228706,10,1,only_child,9249764.232243523
425,max,907,608,718,0.00034163569794847383,10,1,only_child,9249764.232243523
425,max,908,608,703,9.04960799768793e-05,3,1,only_child,6540095.451359273
425,max,908,608,708,0.0004013452910228706,3,1,only_child,6540095.451359273
425,max,908,608,718,0.00034163569794847383,3,1,only_child,6540095.451359273
425,max,910,302,716,0.0007284835126982526,13,2,dominant,3237890.796411927
425,max,910,302,721,0.0011700068719214288,13,2,dominant,3237890.796411927
425,max,910,302,1663,0.0008742700849832924,13,2,dominant,3237890.796411927
425,max,910,302,1655,0.0006158314305098937,13,2,dominant,3237890.796411927
425,max,910,302,1657,0.00023428228467482813,13,2,dominant,3237890.796411927
425,max,910,302,1658,0.00042889886926581654,13,2,dominant,3237890.796411927
425,max,910,302,1649,0.00022391446009664313,13,2,dominant,3237890.796411927
425,max,910,302,1659,0.0009232980849903931,13,2,dominant,3237890.796411927
425,max,910,302,1668,0.0012321138527619903,13,2,dominant,3237890.796411927
425,max,910,302,1666,0.0033737545323105317,13,2,dominant,3237890.796411927
425,max,910,302,327,0.003304828102632233,13,2,dominant,3237890.796411927
425,max,910,302,305,0.012383984207085743,13,2,dominant,3237890.796411927
425,max,910,302,344,0.007572711569701368,13,2,dominant,3237890.796411927
425,max,912,608,710,0.004170056298629489,9,2,dominant,8110151.038566097
425,max,912,608,723,0.005587315075307755,9,2,dominant,8110151.038566097
425,max,912,608,705,0.002219698071879329,9,2,dominant,8110151.038566097
425,max,912,608,722,0.004120112705616514,9,2,dominant,8110151.038566097
425,max,912,608,707,0.0013510655748785552,9,2,dominant,8110151.038566097
425,max,912,608,706,0.0008813859740299066,9,2,dominant,8110151.038566097
425,max,912,608,717,0.0007599742085838884,9,2,dominant,8110151.038566097
425,max,912,608,708,0.0004013452910228706,9,2,dominant,8110151.038566097
425,max,912,608,718,0.00034163569794847383,9,2,dominant,8110151.038566097
425,max,913,608,706,0.0008813859740299066,4,1,only_child,3302092.3893481423
425,max,913,608,717,0.0007599742085838884,4,1,only_child,3302092.3893481423
425,max,913,608,708,0.0004013452910228706,4,1,only_child,3302092.3893481423
425,max,913,608,718,0.00034163569794847383,4,1,only_child,3302092.3893481423
425,max,914,601,705,0.002219698071879329,4,1,only_child,3264217.8095894605
425,max,914,601,722,0.004120112705616514,4,1,only_child,3264217.8095894605
425,max,914,601,726,0.002050243500214259,4,1,only_child,3264217.8095894605
425,max,914,601,712,0.003268264625630817,4,1,only_child,3264217.8095894605
425,max,951,602,674,0.007280610836617844,1,1,only_child,2393504.2572711767
425,max,952,602,652,0.030712533223626683,5,1,only_child,6987594.471884625
425,max,952,602,653,0.015795664663321548,5,1,only_child,6987594.471884625
425,max,952,602,651,0.016927580982132033,5,1,only_child,6987594.471884625
425,max,952,602,664,0.010900154058003928,5,1,only_child,6987594.471884625
425,max,952,602,674,0.007280610836617844,5,1,only_child,6987594.471884625
425,max,957,602,672,0.00041638229924722143,5,2,protected,1267982.4261620177
425,max,957,602,660,0.0016029757213909164,5,2,protected,1267982.4261620177
425,max,957,602,651,0.016927580982132033,5,2,protected,1267982.4261620177
425,max,957,602,664,0.010900154058003928,5,2,protected,1267982.4261620177
425,max,957,602,674,0.007280610836617844,5,2,protected,1267982.4261620177
425,max,958,602,672,0.00041638229924722143,5,2,dominant,2227209.518374705
425,max,958,602,660,0.0016029757213909164,5,2,dominant,2227209.518374705
425,max,958,602,651,0.016927580982132033,5,2,dominant,2227209.518374705
425,max,958,602,664,0.010900154058003928,5,2,dominant,2227209.518374705
425,max,958,602,674,0.007280610836617844,5,2,dominant,2227209.518374705
425,max,1201,1141,1159,0.007838428649745885,2,2,dominant,4281828.518474847
425,max,1201,1141,1137,0.0034362743471360014,2,2,dominant,4281828.518474847
425,max,1206,1141,1161,0.00556619917425607,1,2,dominant,4553721.695298969
425,max,1210,1141,1155,0.002583580849206355,6,2,protected,1171671.3372203389
425,max,1210,1141,1154,0.007381079989487156,6,2,protected,1171671.3372203389
425,max,1210,1141,1156,0.008679280900039719,6,2,protected,1171671.3372203389
425,max,1210,1141,1136,0.014606611935580391,6,2,protected,1171671.3372203389
425,max,1210,1141,1159,0.007838428649745885,6,2,protected,1171671.3372203389
425,max,1210,1141,1137,0.0034362743471360014,6,2,protected,1171671.3372203389
425,max,1212,301,1134,0.004848653831037993,6,2,protected,3940682.067572092
425,max,1212,301,1155,0.002583580849206355,6,2,protected,3940682.067572092
425,max,1212,301,1154,0.007381079989487156,6,2,protected,3940682.067572092
425,max,1212,301,1156,0.008679280900039719,6,2,protected,3940682.067572092
425,max,1212,301,1136,0.014606611935580391,6,2,protected,3940682.067572092
425,max,1212,301,308,0.010700071319297837,6,2,protected,3940682.067572092
425,max,1213,1141,1162,0.005580013176961553,5,2,dominant,5370290.858585588
425,max,1213,1141,1156,0.008679280900039719,5,2,dominant,5370290.858585588
425,max,1213,1141,1136,0.014606611935580391,5,2,dominant,5370290.858585588
425,max,1213,1141,1159,0.007838428649745885,5,2,dominant,5370290.858585588
425,max,1213,1141,1137,0.0034362743471360014,5,2,dominant,5370290.858585588
425,max,1215,1141,1155,0.002583580849206355,6,2,dominant,2706917.608174522
425,max,1215,1141,1154,0.007381079989487156,6,2,dominant,2706917.608174522
425,max,1215,1141,1156,0.008679280900039719,6,2,dominant,2706917.608174522
425,max,1215,1141,1136,0.014606611935580391,6,2,dominant,2706917.608174522
425,max,1215,1141,1159,0.007838428649745885,6,2,dominant,2706917.608174522
425,max,1215,1141,1137,0.0034362743471360014,6,2,dominant,2706917.608174522
425,max,1216,301,1134,0.004848653831037993,6,2,dominant,4409485.134311849
425,max,1216,301,1155,0.002583580849206355,6,2,dominant,4409485.134311849
425,max,1216,301,1154,0.007381079989487156,6,2,dominant,4409485.134311849
425,max,1216,301,1156,0.008679280900039719,6,2,dominant,4409485.134311849
425,max,1216,301,1136,0.014606611935580391,6,2,dominant,4409485.134311849
425,max,1216,301,308,0.010700071319297837,6,2,dominant,4409485.134311849
425,max,1219,1141,1133,0.004297022910830586,6,1,only_child,6674770.520014013
425,max,1219,1141,1154,0.007381079989487156,6,1,only_child,6674770.520014013
425,max,1219,1141,1156,0.008679280900039719,6,1,only_child,6674770.520014013
425,max,1219,1141,1136,0.014606611935580391,6,1,only_child,6674770.520014013
425,max,1219,1141,1159,0.007838428649745885,6,1,only_child,6674770.520014013
425,max,1219,1141,1137,0.0034362743471360014,6,1,only_child,6674770.520014013
425,max,1220,1141,1156,0.008679280900039719,4,1,only_child,8235622.812558777
425,max,1220,1141,1136,0.014606611935580391,4,1,only_child,8235622.812558777
425,max,1220,1141,1159,0.007838428649745885,4,1,only_child,8235622.812558777
425,max,1220,1141,1137,0.0034362743471360014,4,1,only_child,8235622.812558777
425,max,1501,1101,1304,0.00010580289203441629,3,2,protected,1295722.6711277785
425,max,1501,1101,1303,0.00033114430496212214,3,2,protected,1295722.6711277785
425,max,1501,1101,1302,0.00032661676014961925,3,2,protected,1295722.6711277785
425,max,1502,1101,1304,0.00010580289203441629,3,2,dominant,4368680.217552811
425,max,1502,1101,1303,0.00033114430496212214,3,2,dominant,4368680.217552811
425,max,1502,1101,1302,0.00032661676014961925,3,2,dominant,4368680.217552811
425,max,1504,1101,1305,0.0002394920766580138,3,1,only_child,4250965.866654093
425,max,1504,1101,1303,0.00033114430496212214,3,1,only_child,4250965.866654093
425,max,1504,1101,1302,0.00032661676014961925,3,1,only_child,4250965.866654093
425,max,1505,1101,1307,2.185071474119569e-05,5,1,only_child,4486881.57252813
425,max,1505,1101,1306,8.673120336967739e-05,5,1,only_child,4486881.57252813
425,max,1505,1101,1305,0.0002394920766580138,5,1,only_child,4486881.57252813
425,max,1505,1101,1303,0.00033114430496212214,5,1,only_child,4486881.57252813
425,max,1505,1101,1302,0.00032661676014961925,5,1,only_child,4486881.57252813
425,max,1510,1319,1318,7.866912174663314e-05,1,2,dominant,4014897.7007627855
425,max,1514,1314,1328,1.7710336924884973e-05,3,1,only_child,2287307.1421461073
425,max,1514,1314,1327,1.675987437709115e-05,3,1,only_child,2287307.1421461073
425,max,1514,1314,1321,1.675987437709115e-05,3,1,only_child,2287307.1421461073
425,max,1515,1314,1329,2.0602557796790172e-05,4,2,protected,3548115.41913308
425,max,1515,1314,1328,1.7710336924884973e-05,4,2,protected,3548115.41913308
425,max,1515,1314,1327,1.675987437709115e-05,4,2,protected,3548115.41913308
425,max,1515,1314,1321,1.675987437709115e-05,4,2,protected,3548115.41913308
425,max,1516,1314,1329,2.0602557796790172e-05,4,2,dominant,3875322.243175834
425,max,1516,1314,1328,1.7710336924884973e-05,4,2,dominant,3875322.243175834
425,max,1516,1314,1327,1.675987437709115e-05,4,2,dominant,3875322.243175834
425,max,1516,1314,1321,1.675987437709115e-05,4,2,dominant,3875322.243175834
425,max,1517,1314,1330,2.208074830516835e-05,5,2,dominant,5213466.865355137
425,max,1517,1314,1329,2.0602557796790172e-05,5,2,dominant,5213466.865355137
425,max,1517,1314,1328,1.7710336924884973e-05,5,2,dominant,5213466.865355137
425,max,1517,1314,1327,1.675987437709115e-05,5,2,dominant,5213466.865355137
425,max,1517,1314,1321,1.675987437709115e-05,5,2,dominant,5213466.865355137
425,max,1520,1319,1345,4.4943874072392346e-06,4,2,protected,1964672.9751332444
425,max,1520,1319,1346,2.359750361823166e-05,4,2,protected,1964672.9751332444
425,max,1520,1319,1350,1.6905044228416487e-05,4,2,protected,1964672.9751332444
425,max,1520,1319,1351,2.1621315008823058e-05,4,2,protected,1964672.9751332444
425,max,1521,1319,1345,4.4943874072392346e-06,4,2,dominant,3684664.134005235
425,max,1521,1319,1346,2.359750361823166e-05,4,2,dominant,3684664.134005235
425,max,1521,1319,1350,1.6905044228416487e-05,4,2,dominant,3684664.134005235
425,max,1521,1319,1351,2.1621315008823058e-05,4,2,dominant,3684664.134005235
425,max,1522,1319,1346,2.359750361823166e-05,3,2,dominant,2549166.166102058
425,max,1522,1319,1350,1.6905044228416487e-05,3,2,dominant,2549166.166102058
425,max,1522,1319,1351,2.1621315008823058e-05,3,2,dominant,2549166.166102058
425,max,1523,1319,1346,2.359750361823166e-05,3,2,protected,2548676.6008694666
425,max,1523,1319,1350,1.6905044228416487e-05,3,2,protected,2548676.6008694666
425,max,1523,1319,1351,2.1621315008823058e-05,3,2,protected,2548676.6008694666
425,max,1527,1319,1351,2.1621315008823058e-05,1,2,dominant,4021824.0111616314
425,max,1529,1314,1352,7.940161879155581e-06,1,3,dominant,2219448.139242879
425,max,1530,1314,1352,7.940161879155581e-06,1,3,protected,2202328.251107255
425,max,1531,1314,1352,7.940161879155581e-06,1,3,protected,1809902.867363287
425,max,1534,1301,1354,4.64516336215709e-06,2,3,protected,1479316.1488403527
425,max,1534,1301,1355,1.043577588192087e-05,2,3,protected,1479316.1488403527
425,max,1535,1301,1354,4.64516336215709e-06,2,3,protected,2495000.390292799
425,max,1535,1301,1355,1.043577588192087e-05,2,3,protected,2495000.390292799
425,max,1536,1380,1355,1.043577588192087e-05,3,3,protected,1104820.919740447
425,max,1536,1380,1301,2.3804933809453202e-05,3,3,protected,1104820.919740447
425,max,1536,1380,1379,3.232839987360165e-05,3,3,protected,1104820.919740447
425,max,1537,1301,1355,1.043577588192087e-05,1,3,dominant,2536803.7478021136
425,max,1538,1301,1355,1.043577588192087e-05,1,3,protected,2458328.434222925
425,max,1554,1380,1379,3.232839987360165e-05,1,2,protected,3273085.708958845
425,max,1555,1380,1379,3.232839987360165e-05,1,2,dominant,3319754.3288836763
425,max,1556,1301,1389,3.6156499699931877e-06,6,2,dominant,4637351.98430443
425,max,1556,1301,1388,2.1520753236098474e-05,6,2,dominant,4637351.98430443
425,max,1556,1301,1387,2.0940147550875228e-05,6,2,dominant,4637351.98430443
425,max,1556,1301,1385,1.9301810192250834e-05,6,2,dominant,4637351.98430443
425,max,1556,1301,1380,2.6640785485452868e-05,6,2,dominant,4637351.98430443
425,max,1556,1301,1379,3.232839987360165e-05,6,2,dominant,4637351.98430443
425,max,1558,1301,1388,2.1520753236098474e-05,5,1,only_child,3477991.1956484336
425,max,1558,1301,1387,2.0940147550875228e-05,5,1,only_child,3477991.1956484336
425,max,1558,1301,1385,1.9301810192250834e-05,5,1,only_child,3477991.1956484336
425,max,1558,1301,1380,2.6640785485452868e-05,5,1,only_child,3477991.1956484336
425,max,1558,1301,1379,3.232839987360165e-05,5,1,only_child,3477991.1956484336
425,max,1561,1301,1387,2.0940147550875228e-05,4,2,dominant,4421719.520266668
425,max,1561,1301,1385,1.9301810192250834e-05,4,2,dominant,4421719.520266668
425,max,1561,1301,1380,2.6640785485452868e-05,4,2,dominant,4421719.520266668
425,max,1561,1301,1379,3.232839987360165e-05,4,2,dominant,4421719.520266668
425,max,1562,1380,1387,2.0940147550875228e-05,2,2,protected,3124633.6426658873
425,max,1562,1380,1385,1.9301810192250834e-05,2,2,protected,3124633.6426658873
425,max,1565,1301,1354,4.64516336215709e-06,2,3,dominant,5464869.005383385
425,max,1565,1301,1355,1.043577588192087e-05,2,3,dominant,5464869.005383385
425,max,1636,1623,1609,4.6476051547910146e-05,3,1,only_child,3543750.0690056044
425,max,1636,1623,1621,7.131767808166583e-05,3,1,only_child,3543750.0690056044
425,max,1636,1623,1622,4.302582727261543e-05,3,1,only_child,3543750.0690056044
425,max,1637,1623,1619,4.3236527439199484e-05,3,1,only_child,8164024.148002518
425,max,1637,1623,1621,7.131767808166583e-05,3,1,only_child,8164024.148002518
425,max,1637,1623,1622,4.302582727261543e-05,3,1,only_child,8164024.148002518
425,max,1642,1623,1622,4.302582727261543e-05,1,1,only_child,3715369.7371576815
425,max,1671,1649,1650,4.030448050601303e-05,1,2,dominant,1542023.4175505352
425,max,1672,1649,1650,4.030448050601303e-05,1,2,protected,1516213.4084751478
425,max,1681,1649,1654,0.0003221111744475068,4,2,dominant,5123540.644651398
425,max,1681,1649,1655,0.0006158314305098937,4,2,dominant,5123540.644651398
425,max,1681,1649,1657,0.00023428228467482813,4,2,dominant,5123540.644651398
425,max,1681,1649,1658,0.00042889886926581654,4,2,dominant,5123540.644651398
425,max,1682,1649,1654,0.0003221111744475068,4,2,protected,2936613.733393287
425,max,1682,1649,1655,0.0006158314305098937,4,2,protected,2936613.733393287
425,max,1682,1649,1657,0.00023428228467482813,4,2,protected,2936613.733393287
425,max,1682,1649,1658,0.00042889886926581654,4,2,protected,2936613.733393287
425,max,1683,302,1665,0.00012952004014005496,9,2,dominant,6738454.838409622
425,max,1683,302,1664,0.00014572121414381674,9,2,dominant,6738454.838409622
425,max,1683,302,1656,0.0003038053409355175,9,2,dominant,6738454.838409622
425,max,1683,302,1659,0.0009232980849903931,9,2,dominant,6738454.838409622
425,max,1683,302,1668,0.0012321138527619903,9,2,dominant,6738454.838409622
425,max,1683,302,1666,0.0033737545323105317,9,2,dominant,6738454.838409622
425,max,1683,302,327,0.003304828102632233,9,2,dominant,6738454.838409622
425,max,1683,302,305,0.012383984207085743,9,2,dominant,6738454.838409622
425,max,1683,302,344,0.007572711569701368,9,2,dominant,6738454.838409622
425,max,1684,302,1665,0.00012952004014005496,9,2,protected,6624705.22666303
425,max,1684,302,1664,0.00014572121414381674,9,2,protected,6624705.22666303
425,max,1684,302,1656,0.0003038053409355175,9,2,protected,6624705.22666303
425,max,1684,302,1659,0.0009232980849903931,9,2,protected,6624705.22666303
425,max,1684,302,1668,0.0012321138527619903,9,2,protected,6624705.22666303
425,max,1684,302,1666,0.0033737545323105317,9,2,protected,6624705.22666303
425,max,1684,302,327,0.003304828102632233,9,2,protected,6624705.22666303
425,max,1684,302,305,0.012383984207085743,9,2,protected,6624705.22666303
425,max,1684,302,344,0.007572711569701368,9,2,protected,6624705.22666303
425,max,1685,1649,1666,0.0033737545323105317,3,2,protected,3237580.568629291
425,max,1685,1649,1668,0.0012321138527619903,3,2,protected,3237580.568629291
425,max,1685,1649,1659,0.0009232980849903931,3,2,protected,3237580.568629291
425,max,1686,1649,1666,0.0033737545323105317,3,2,dominant,4864554.658704127
425,max,1686,1649,1668,0.0012321138527619903,3,2,dominant,4864554.658704127
425,max,1686,1649,1659,0.0009232980849903931,3,2,dominant,4864554.658704127
425,max,1687,1649,1655,0.0006158314305098937,3,1,only_child,9931304.7286444
425,max,1687,1649,1657,0.00023428228467482813,3,1,only_child,9931304.7286444
425,max,1687,1649,1658,0.00042889886926581654,3,1,only_child,9931304.7286444
425,max,1688,1649,1663,0.0008742700849832924,4,1,only_child,9779993.43531802
425,max,1688,1649,1655,0.0006158314305098937,4,1,only_child,9779993.43531802
425,max,1688,1649,1657,0.00023428228467482813,4,1,only_child,9779993.43531802
425,max,1688,1649,1658,0.00042889886926581654,4,1,only_child,9779993.43531802
425,max,1710,1691,1703,1.1160483060176081e-05,2,2,protected,2558273.2474797536
425,max,1710,1691,1740,1.1977444366064984e-05,2,2,protected,2558273.2474797536
425,max,1711,1691,1703,1.1160483060176081e-05,2,2,dominant,3042018.894619116
425,max,1711,1691,1740,1.1977444366064984e-05,2,2,dominant,3042018.894619116
425,max,1713,1691,1695,4.645854251590219e-06,3,1,only_child,5983552.253753507
425,max,1713,1691,1741,3.739386616826993e-06,3,1,only_child,5983552.253753507
425,max,1713,1691,1742,4.571893119503531e-06,3,1,only_child,5983552.253753507
425,max,1716,1691,1743,2.842583382054163e-06,4,1,only_child,5710600.596125186
425,max,1716,1691,1702,1.2224072029284528e-05,4,1,only_child,5710600.596125186
425,max,1716,1691,1703,1.1160483060176081e-05,4,1,only_child,5710600.596125186
